y x hat B.1 B.2 B.3 B.4 B.5 B.6 B.7 B.8 B.9 B.10
-2.2685997070485 0.744744744744745 -2.19200143653885 0 0 0.00861600478282349 -1.84471753549105 -0.809774942853196 0.453875037022566 0 0 0 0
-2.23328193759365 0.746746746746747 -2.16146445761025 0 0 0.00816375935170683 -1.82386655316803 -0.815547423751762 0.469785759957841 0 0 0 0
-2.19736734348402 0.748748748748749 -2.13044703769931 0 0 0.00772762271041946 -1.80298043722572 -0.821258264373376 0.486064041189375 0 0 0 0
-2.16085854004128 0.750750750750751 -2.09894837097683 0 0 0.00730730273064839 -1.78206382795345 -0.826905923711113 0.502714077957095 0 0 0 0
-2.12375829185856 0.752752752752753 -2.06696765161361 0 0 0.00690250728408064 -1.76112136564057 -0.832488860758052 0.519740067500926 0 0 0 0
-2.08606951325364 0.754754754754755 -2.03450407378048 0 0 0.00651294424240328 -1.74015769057641 -0.838005534507266 0.537146207060791 0 0 0 0
-2.0477952686925 0.756756756756757 -2.00155683164823 0 0 0.0061383214773033 -1.71917744305031 -0.843454403951833 0.554936693876616 0 0 0 0
-2.00893877318281 0.758758758758759 -1.96812511938766 0 0 0.00577834686046778 -1.69818526335162 -0.848833928084829 0.573115725188324 0 0 0 0
-1.96950339263732 0.760760760760761 -1.93420813116959 0 0 0.00543272826358374 -1.67718579176969 -0.85414256589933 0.591687498235841 0 0 0 0
-1.92949264420678 0.762762762762763 -1.89980506116482 0 0 0.00510117355833819 -1.65618366859384 -0.859378776388413 0.610656210259093 0 0 0 0
-1.88891019658218 0.764764764764765 -1.86491510354416 0 0 0.00478339061641819 -1.63518353411342 -0.864541018545152 0.630026058498002 0 0 0 0
-1.84775987026624 0.766766766766767 -1.8295374524784 0 0 0.00447908730951075 -1.61419002861778 -0.869627751362625 0.649801240192494 0 0 0 0
-1.80604563781372 0.768768768768769 -1.79367130213837 0 0 0.00418797150930294 -1.59320779239625 -0.874637433833908 0.669985952582493 0 0 0 0
-1.76377162404056 0.770770770770771 -1.75731584669485 0 0 0.00390975108748177 -1.57224146573818 -0.879568524952077 0.690584392907924 0 0 0 0
-1.72094210620145 0.772772772772773 -1.72047028031867 0 0 0.00364413391573426 -1.55129568893291 -0.884419483710208 0.711600758408713 0 0 0 0
-1.67756151413583 0.774774774774775 -1.68313379718062 0 0 0.00339082786574748 -1.53037510226978 -0.889188769101378 0.733039246324783 0 0 0 0
-1.63363443038193 0.776776776776777 -1.64530559145152 0 0 0.00314954080920843 -1.50948434603812 -0.893874840118662 0.75490405389606 0 0 0 0
-1.58916559025895 0.778778778778779 -1.60698485730216 0 0 0.00291998061780417 -1.4886280605273 -0.898476155755137 0.777199378362466 0 0 0 0
-1.54415988191684 0.780780780780781 -1.56817078890336 0 0 0.00270185516322173 -1.46781088602663 -0.902991175003879 0.799929416963928 0 0 0 0
-1.49862234635383 0.782782782782783 -1.52886258042591 0 0 0.00249487231714812 -1.44703746282547 -0.907418356857964 0.823098366940371 0 0 0 0
-1.45255817740141 0.784784784784785 -1.48905942604064 0 0 0.0022987399512704 -1.42631243121316 -0.911756160310469 0.846710425531718 0 0 0 0
-1.40597272167654 0.786786786786787 -1.44876051991833 0 0 0.00211316593727558 -1.40564043147903 -0.916003044354469 0.870769789977896 0 0 0 0
-1.35887147850115 0.788788788788789 -1.4079650562298 0 0 0.00193785814685073 -1.38502610391244 -0.920157467983041 0.895280657518827 0 0 0 0
-1.31126009978852 0.790790790790791 -1.36667222914585 0 0 0.00177252445168286 -1.36447408880271 -0.92421789018926 0.920247225394437 0 0 0 0
-1.2631443898966 0.792792792792793 -1.3248812328373 0 0 0.00161687272345899 -1.3439890264392 -0.928182769966204 0.945673690844652 0 0 0 0
-1.21453030544808 0.794794794794795 -1.28259126147494 0 0 0.00147061083386619 -1.32357555711125 -0.932050566306948 0.971564251109393 0 0 0 0
-1.16542395511704 0.796796796796797 -1.23980150922958 0 0 0.00133344665459146 -1.30323832110819 -0.93581973820457 0.997923103428589 0 0 0 0
-1.11583159938216 0.798798798798799 -1.19651117027202 0 0 0.00120508805732186 -1.28298195871936 -0.939488744652143 1.02475444504216 0 0 0 0
-1.06575965024625 0.800800800800801 -1.15271943877309 0 0 0.00108524291374441 -1.26281111023412 -0.943056044642745 1.05206247319004 0 0 0 0
-1.01521467092209 0.802802802802803 -1.10842550890356 0 0 0.000973619095546136 -1.2427304159418 -0.946520097169453 1.07985138511214 0 0 0 0
-0.9642033754845 0.804804804804805 -1.06362857483427 0 0 0.000869924474414094 -1.22274451613173 -0.949879361225342 1.10812537804839 0 0 0 0
-0.912732628488425 0.806806806806807 -1.01832783073601 0 0 0.0007738669220353 -1.20285805109328 -0.953132295803488 1.13688864923872 0 0 0 0
-0.86080944455309 0.808808808808809 -0.972522470779582 0 0 0.0006851543100968 -1.18307566111576 -0.956277359896969 1.16614539592305 0 0 0 0
-0.808440987912051 0.810810810810811 -0.926211689135798 0 0 0.000603494510285618 -1.16340198648853 -0.959313012498859 1.19589981534131 0 0 0 0
-0.755634571929116 0.812812812812813 -0.879394679975467 0 0 0.000528595394288798 -1.14384166750094 -0.962237712602235 1.22615610473342 0 0 0 0
-0.702397658580062 0.814814814814815 -0.83207063746939 0 0 0.000460164833793367 -1.12439934444231 -0.965049919200173 1.2569184613393 0 0 0 0
-0.648737857900065 0.816816816816817 -0.78423875578837 0 0 0.000397910700486357 -1.10507965760199 -0.967748091285751 1.28819108239888 0 0 0 0
-0.594662927396853 0.818818818818819 -0.735898229103223 0 0 0.000341540866054809 -1.08588724726932 -0.970330687852042 1.31997816515208 0 0 0 0
-0.540180771429466 0.820820820820821 -0.687048251584746 0 0 0.000290763202185751 -1.06682675373365 -0.972796167892125 1.35228390683884 0 0 0 0
-0.485299440552622 0.822822822822823 -0.637688017403749 0 0 0.000245285580566222 -1.04790281728431 -0.975142990399075 1.38511250469907 0 0 0 0
-0.430027130826677 0.824824824824825 -0.587816720731037 0 0 0.000204815872883253 -1.02912007821065 -0.977369614365968 1.41846815597269 0 0 0 0
-0.374372183093099 0.826826826826827 -0.537433555737413 0 0 0.000169061950823876 -1.010483176802 -0.97947449878588 1.45235505789964 0 0 0 0
-0.318343082215515 0.828828828828829 -0.486537716593692 0 0 0.00013773168607513 -0.991996753347721 -0.981456102651888 1.48677740771984 0 0 0 0
-0.261948456286252 0.830830830830831 -0.435128397470669 0 0 0.000110532950324044 -0.973665448137138 -0.983312884957068 1.52173940267321 0 0 0 0
-0.205197075798413 0.832832832832833 -0.383204792539158 0 0 8.71736152576564e-05 -0.955493901459599 -0.985043304694497 1.55724523999968 0 0 0 0
-0.148097852783478 0.834834834834835 -0.330766095969963 0 0 6.73615525629986e-05 -0.937486753604444 -0.986645820857249 1.59329911693917 0 0 0 0
-0.0906598399144316 0.836836836836837 -0.277811501933885 0 0 5.08046339271042e-05 -0.919648644861014 -0.988118892438402 1.6299052307316 0 0 0 0
-0.0328922295744865 0.838838838838839 -0.224340204601736 0 0 3.72107310370088e-05 -0.901984215518652 -0.989460978431031 1.66706777861691 0 0 0 0
0.0251956471086487 0.840840840840841 -0.170351398144319 0 0 2.6287715579745e-05 -0.884498105866697 -0.990670537828214 1.70479095783501 0 0 0 0
0.0835943212628611 0.842842842842843 -0.115844276732444 0 0 1.77434592423479e-05 -0.867194956194494 -0.991746029623025 1.74307896562583 0 0 0 0
0.14229418730606 0.844844844844845 -0.0608180345369123 0 0 1.12858337118509e-05 -0.850079406791383 -0.992685912808542 1.7819359992293 0 0 0 0
0.20128550401492 0.846846846846847 -0.00527186572852886 0 0 6.62271067528775e-06 -0.833156097946703 -0.99348864637784 1.82136625588534 0 0 0 0
0.260558395627812 0.848848848848849 0.0507950355218949 0 0 3.46196181969294e-06 -0.816429669949799 -0.994152689323996 1.86137393283387 0 0 0 0
0.320102852981953 0.850850850850851 0.107383475043558 0 0 1.51145883210008e-06 -0.799904763090011 -0.994676500640085 1.90196322731482 0 0 0 0
0.37990873468463 0.852852852852853 0.16449425866565 0 0 4.7907339954336e-07 -0.78358601765668 -0.995058539319185 1.94313833656811 0 0 0 0
0.439965768318453 0.854854854854855 0.222128192217367 0 0 7.26772090566499e-08 -0.767478073939149 -0.995297264354371 1.98490345783368 0 0 0 0
0.500263551680567 0.856856856856857 0.280286081527906 0 0 1.41947673938542e-10 -0.751585572226758 -0.995391134738719 2.02726278835143 0 0 0 0
0.560791554055659 0.858858858858859 0.338966792958628 0 0 0 -0.735912503438912 -0.995338932941978 2.07021876325475 -5.33915234430711e-07 0 0 0
0.621539117522773 0.860860860860861 0.398157223840267 0 0 0 -0.720458851040728 -0.995141437704284 2.11376294319533 -5.43061004650093e-06 0 0 0
0.682495458295723 0.862862862862863 0.45783971016255 0 0 0 -0.705223071275436 -0.994800188534984 2.15788274461128 -1.97746383122459e-05 0 0 0
0.743649668097052 0.864864864864865 0.517996578936194 0 0 0 -0.69020361737992 -0.994316726441001 2.20256557578285 -4.86530257374922e-05 0 0 0
0.804990715565378 0.866866866866867 0.5786101571719 0 0 0 -0.675398942591068 -0.99369259242926 2.24779884499025 -9.71527980280616e-05 0 0 0
0.866507447696047 0.868868868868869 0.639662771880381 0 0 0 -0.660807500145765 -0.992929327506684 2.29356996051372 -0.00017036098088978 0 0 0
0.928188591314877 0.870870870870871 0.701136750072352 0 0 0 -0.646427743280898 -0.992028472680196 2.33986633063347 -0.000273364600028478 0 0 0
0.990022754584936 0.872872872872873 0.763014418758516 0 0 0 -0.632258125233352 -0.990991568956722 2.38667536362974 -0.000411250681149969 0 0 0
1.05199842854615 0.874874874874875 0.825278104949591 0 0 0 -0.618297099240014 -0.989820157343184 2.43398446778275 -0.000589106249960093 0 0 0
1.11410398868759 0.876876876876877 0.887910135656279 0 0 0 -0.604543118537771 -0.988515778846506 2.48178105137272 -0.000812018332164657 0 0 0
1.17632769655232 0.878878878878879 0.950892837889293 0 0 0 -0.590994636363508 -0.987079974473613 2.53005252267988 -0.00108507395346949 0 0 0
1.2386577013745 0.880880880880881 1.01420853865935 0 0 0 -0.57765010595411 -0.985514285231427 2.57878628998447 -0.00141336013958044 0 0 0
1.30108204174876 0.882882882882883 1.07783956497715 0 0 0 -0.564507980546466 -0.983820252126873 2.62796976156669 -0.0018019639162033 0 0 0
1.3635886473315 0.884884884884885 1.14176824385341 0 0 0 -0.55156671337746 -0.981999416166875 2.67759034570679 -0.00225597230904393 0 0 0
1.42616534057397 0.886886886886887 1.20597690229883 0 0 0 -0.538824757683979 -0.980053318358356 2.72763545068498 -0.0027804723438081 0 0 0
1.48879983848696 0.888888888888889 1.27044786732414 0 0 0 -0.52628056670291 -0.97798349970824 2.77809248478149 -0.00338055104620168 0 0 0
1.55147975443683 0.890890890890891 1.33516346594003 0 0 0 -0.513932593671137 -0.975791501223451 2.82894885627655 -0.00406129544193051 0 0 0
1.61419259997273 0.892892892892893 1.40010602515722 0 0 0 -0.501779291825548 -0.973478863910913 2.88019197345038 -0.00482779255670035 0 0 0
1.67692578668472 0.894894894894895 1.46525787198642 0 0 0 -0.489819114403028 -0.97104712877755 2.93180924458322 -0.00568512941621711 0 0 0
1.73966662809262 0.896896896896897 1.53060133343834 0 0 0 -0.478050514640465 -0.968497836830285 2.98378807795527 -0.00663839304618651 0 0 0
1.80240234156532 0.898898898898899 1.59611873652368 0 0 0 -0.466471945774743 -0.965832529076042 3.03611588184678 -0.00769267047231444 0 0 0
1.86512005027027 0.900900900900901 1.66179240825317 0 0 0 -0.455081861042749 -0.963052746521745 3.08878006453797 -0.00885304872030678 0 0 0
1.92780678515297 0.902902902902903 1.7276046756375 0 0 0 -0.44387871368137 -0.960160030174318 3.14176803430906 -0.0101246148158692 0 0 0
1.9904494869462 0.904904904904905 1.7935378656874 0 0 0 -0.432860956927491 -0.957155921040684 3.19506719944028 -0.0115124557847077 0 0 0
2.05303500820858 0.906906906906907 1.85957430541356 0 0 0 -0.422027044017999 -0.954041960127769 3.24866496821186 -0.013021658652528 0 0 0
2.11555011539243 0.908908908908909 1.9256963218267 0 0 0 -0.411375428189779 -0.950819688442494 3.30254874890401 -0.0146573104450359 0 0 0
2.1779814909404 0.910910910910911 1.99188624193754 0 0 0 -0.400904562679719 -0.947490646991784 3.35670594979698 -0.0164244981879374 0 0 0
2.24031573541076 0.912912912912913 2.05812639275677 0 0 0 -0.390612900724703 -0.944056376782563 3.41112397917097 -0.018328308906938 0 0 0
2.30253936963099 0.914914914914915 2.12439910129512 0 0 0 -0.380498895561619 -0.940518418821754 3.46579024530623 -0.0203738296277439 0 0 0
2.36463883687933 0.916916916916917 2.19068669456328 0 0 0 -0.370561000427352 -0.936878314116282 3.52069215648297 -0.0225661473760607 0 0 0
2.42660050509409 0.918918918918919 2.25697149957197 0 0 0 -0.36079766855879 -0.933137603673071 3.57581712098143 -0.0249103491775941 0 0 0
2.48841066911025 0.920920920920921 2.32323584333191 0 0 0 -0.351207353192816 -0.929297828499043 3.63115254708182 -0.0274115220580504 0 0 0
2.55005555292319 0.922922922922923 2.38946205285379 0 0 0 -0.341788507566319 -0.925360529601123 3.68668584306437 -0.0300747530431349 0 0 0
2.61152131197909 0.924924924924925 2.45563245514834 0 0 0 -0.332539584916184 -0.921327247986235 3.74240441720932 -0.0329051291585538 0 0 0
2.67279403549177 0.926926926926927 2.52172937722626 0 0 0 -0.323459038479297 -0.917199524661302 3.79829567779687 -0.0359077374300126 0 0 0
2.73385974878556 0.928928928928929 2.58773514609826 0 0 0 -0.314545321492545 -0.912978900633248 3.85434703310727 -0.0390876648832173 0 0 0
2.79470441566382 0.930930930930931 2.65363208877505 0 0 0 -0.305796887192813 -0.908666916908997 3.91054589142074 -0.0424499985438739 0 0 0
2.85531394080288 0.932932932932933 2.71940253226735 0 0 0 -0.297212188816989 -0.904265114495474 3.9668796610175 -0.0459998254376879 0 0 0
2.91567417217091 0.934934934934935 2.78502880358585 0 0 0 -0.288789679601957 -0.899775034399601 4.02333575017778 -0.0497422325903654 0 0 0
2.97577090347142 0.936936936936937 2.85049322974128 0 0 0 -0.280527812784604 -0.895198217628302 4.0799015671818 -0.0536823070276119 0 0 0
3.03558987661102 0.938938938938939 2.91577813774434 0 0 0 -0.272425041601817 -0.890536205188502 4.1365645203098 -0.0578251357751337 0 0 0
3.09511678419095 0.940940940940941 2.98086585460575 0 0 0 -0.264479819290481 -0.885790538087124 4.19331201784199 -0.0621758058586361 0 0 0
3.15433727202221 0.942942942942943 3.0457387073362 0 0 0 -0.256690599087483 -0.880962757331091 4.2501314680586 -0.0667394043038251 0 0 0
3.21323694166365 0.944944944944945 3.11037902294642 0 0 0 -0.249055834229709 -0.876054403927329 4.30701027923987 -0.0715210181364069 0 0 0
3.27180135298277 0.946946946946947 3.17476912844711 0 0 0 -0.241573977954045 -0.87106701888276 4.363935859666 -0.0765257343820868 0 0 0
3.33001602673885 0.948948948948949 3.23889135084899 0 0 0 -0.234243483497377 -0.866002143204307 4.42089561761724 -0.081758640066571 0 0 0
3.38786644718781 0.950950950950951 3.30272801716275 0 0 0 -0.227062804096591 -0.860861317898897 4.47787696137381 -0.087224822215565 0 0 0
3.44533806470864 0.952952952952953 3.36626145439913 0 0 0 -0.220030392988574 -0.855646083973451 4.53486729921593 -0.0929293678547747 0 0 0
3.50241629845072 0.954954954954955 3.42947398956881 0 0 0 -0.213144703410211 -0.850357982434893 4.59185403942383 -0.0988773640099064 0 0 0
3.55908653900183 0.956956956956957 3.49234794968252 0 0 0 -0.20640418859839 -0.844998554290149 4.64882459027773 -0.105073897706665 0 0 0
3.61533415107622 0.958958958958959 3.55486566175097 0 0 0 -0.199807301789996 -0.83956934054614 4.70576636005786 -0.111524055970758 0 0 0
3.67114447622246 0.960960960960961 3.61700945278486 0 0 0 -0.193352496221914 -0.834071882209792 4.76266675704445 -0.118232925827889 0 0 0
3.72650283555044 0.962962962962963 3.6787616497949 0 0 0 -0.187038225131033 -0.828507720288028 4.81951318951773 -0.125205594303765 0 0 0
3.78139453247731 0.964964964964965 3.74010457979181 0 0 0 -0.180862941754236 -0.822878395787771 4.87629306575791 -0.132447148424092 0 0 0
3.83580485549163 0.966966966966967 3.80102056978629 0 0 0 -0.174825099328412 -0.817185449715946 4.93299379404522 -0.139962675214575 0 0 0
3.88971908093549 0.968968968968969 3.86149194678906 0 0 0 -0.168923151090445 -0.811430423079476 4.9896027826599 -0.147757261700922 0 0 0
3.94312247580398 0.970970970970971 3.92150103781082 0 0 0 -0.163155550277222 -0.805614856885285 5.04610743988217 -0.155835994908836 0 0 0
3.99600030056166 0.972972972972973 3.98103016986229 0 0 0 -0.15752075012563 -0.799740292140298 5.10249517399224 -0.164203961864024 0 0 0
4.04833781197538 0.974974974974975 4.04006166995418 0 0 0 -0.152017203872554 -0.793808269851436 5.15875339327036 -0.172866249592192 0 0 0
4.10012026596318 0.976976976976977 4.09857786509719 0 0 0 -0.146643364754881 -0.787820331025626 5.21486950599674 -0.181827945119045 0 0 0
4.15133292045859 0.978978978978979 4.15656108230203 0 0 0 -0.141397686009496 -0.78177801666979 5.27083092045161 -0.191094135470291 0 0 0
4.20196103828992 0.980980980980981 4.21399364857942 0 0 0 -0.136278620873286 -0.775682867790852 5.3266250449152 -0.200669907671633 0 0 0
4.25198989007407 0.982982982982983 4.27085789094007 0 0 0 -0.131284622583138 -0.769536425395736 5.38223928766773 -0.210560348748779 0 0 0
4.30140475712424 0.984984984984985 4.32713613639469 0 0 0 -0.126414144375936 -0.763340230491365 5.43766105698943 -0.220770545727434 0 0 0
4.35019093437118 0.986986986986987 4.38281071195398 0 0 0 -0.121665639488568 -0.757095824084665 5.49287776116052 -0.231305585633303 0 0 0
4.39833373329733 0.988988988988989 4.43786394462866 0 0 0 -0.11703756115792 -0.750804747182557 5.54787680846123 -0.242170555492094 0 0 0
4.44581848488342 0.990990990990991 4.49227816142943 0 0 0 -0.112528362620877 -0.744468540791967 5.60264560717179 -0.25337054232951 0 0 0
4.49263054256692 0.992992992992993 4.54603568936702 0 0 0 -0.108136497114327 -0.738088745919818 5.65717156557243 -0.26491063317126 0 0 0
4.53875528521193 0.994994994994995 4.59911885545212 0 0 0 -0.103860417875154 -0.731666903573033 5.71144209194335 -0.276795915043047 0 0 0
4.58417812008989 0.996996996996997 4.65150998669544 0 0 0 -0.099698578140246 -0.725204554758538 5.76544459456481 -0.289031474970577 0 0 0
4.62888448587053 0.998998998998999 4.70319141010771 0 0 0 -0.0956494311464881 -0.718703240483254 5.81916648171701 -0.301622399979559 0 0 0
4.67285985562266 1.001001001001 4.75414545269962 0 0 0 -0.0917114301307668 -0.712164501754107 5.8725951616802 -0.314573777095695 0 0 0
4.71608973982412 1.003003003003 4.8043544414819 0 0 0 -0.0878830283299685 -0.705589879578019 5.92571804273458 -0.327890693344693 0 0 0
4.75855968938043 1.00500500500501 4.85380070346524 0 0 0 -0.0841626789809791 -0.698980914961916 5.97852253316039 -0.341578235752258 0 0 0
4.80025529865151 1.00700700700701 4.90246656566035 0 0 0 -0.0805488353206849 -0.69233914891272 6.03099604123786 -0.355641491344095 0 0 0
4.84116220848595 1.00900900900901 4.95033435507796 0 0 0 -0.077039950585972 -0.685666122437356 6.0831259752472 -0.370085547145912 0 0 0
4.88126610926235 1.01101101101101 4.99738639872877 0 0 0 -0.0736344780137262 -0.678963376542746 6.13489974346866 -0.384915490183415 0 0 0
4.92055274393694 1.01301301301301 5.04360502362348 0 0 0 -0.0703308708408344 -0.672232452235816 6.18630475418244 -0.400136407482307 0 0 0
4.95900791109719 1.01501501501502 5.08897255677281 0 0 0 -0.0671275823041824 -0.665474890523489 6.23732841566878 -0.415753386068295 0 0 0
4.99661746802063 1.01701701701702 5.13347132518748 0 0 0 -0.0640230656406564 -0.658692232412688 6.28795813620791 -0.431771512967086 0 0 0
5.03336733373838 1.01901901901902 5.17708365587818 0 0 0 -0.0610157740871426 -0.651886018910338 6.33818132408005 -0.448195875204384 0 0 0
5.06924349210284 1.02102102102102 5.21979187585564 0 0 0 -0.0581041608805267 -0.645057791023361 6.38798538756543 -0.465031559805898 0 0 0
5.10423199485886 1.02302302302302 5.26157831213055 0 0 0 -0.0552866792576957 -0.638209089758683 6.43735773494426 -0.482283653797331 0 0 0
5.13831896471799 1.02502502502503 5.30242529171363 0 0 0 -0.0525617824555353 -0.631341456123227 6.48628577449678 -0.499957244204388 0 0 0
5.17149059843495 1.02702702702703 5.34231514161559 0 0 0 -0.0499279237109318 -0.624456431123916 6.53475691450322 -0.518057418052777 0 0 0
5.20373316988602 1.02902902902903 5.38123018884715 0 0 0 -0.0473835562607712 -0.617555555767675 6.5827585632438 -0.536589262368202 0 0 0
5.23503303314853 1.03103103103103 5.419152760419 0 0 0 -0.0449271333419396 -0.610640371061426 6.63027812899874 -0.555557864176373 0 0 0
5.26537662558094 1.03303303303303 5.45606518334187 0 0 0 -0.0425571081913236 -0.603712418012096 6.67730302004828 -0.574968310502991 0 0 0
5.29475047090299 1.03503503503504 5.49194978462645 0 0 0 -0.0402719340458091 -0.596773237626606 6.72382064467263 -0.594825688373763 0 0 0
5.32314118227519 1.03703703703704 5.52678889128346 0 0 0 -0.0380700641422822 -0.58982437091188 6.76981841115203 -0.615135084814396 0 0 0
5.35053546537707 1.03903903903904 5.56056483032362 0 0 0 -0.0359499517176293 -0.582867358874844 6.8152837277667 -0.635901586850595 0 0 0
5.37692012148366 1.04104104104104 5.59325992875764 0 0 0 -0.0339100500087361 -0.575903742522419 6.86020400279686 -0.657130281508068 0 0 0
5.40228205053954 1.04304304304304 5.62485651359621 0 0 0 -0.0319488122524894 -0.56893506286153 6.90456664452275 -0.678826255812517 0 0 0
5.42660825422984 1.04504504504505 5.65533691185005 0 0 0 -0.030064691685775 -0.561962860899101 6.94835906122458 -0.70099459678965 0 0 0
5.44988583904762 1.04704704704705 5.68468345052987 0 0 0 -0.0282561415454791 -0.554988677642057 6.99156866118258 -0.723640391465172 0 0 0
5.47210201935693 1.04904904904905 5.71287845664639 0 0 0 -0.026521615068488 -0.548014054097319 7.03418285267699 -0.746768726864789 0 0 0
5.49324412045108 1.05105105105105 5.73990425721031 0 0 0 -0.0248595654916875 -0.541040531271812 7.07618904398803 -0.770384690014211 0 0 0
5.51329958160535 1.05305305305305 5.76574317923235 0 0 0 -0.0232684460519643 -0.534069650172461 7.11757464339591 -0.794493367939136 0 0 0
5.53225595912367 1.05505505505506 5.7903775497232 0 0 0 -0.0217467099862043 -0.527102951806189 7.15832705918087 -0.819099847665275 0 0 0
5.55010092937846 1.05705705705706 5.81378969569359 0 0 0 -0.0202928105312937 -0.52014197717992 7.19843369962314 -0.844209216218332 0 0 0
5.56682229184323 1.05905905905906 5.83596194415422 0 0 0 -0.0189052009241187 -0.513188267300577 7.23788197300293 -0.869826560624014 0 0 0
5.58240797211715 1.06106106106106 5.8568766221158 0 0 0 -0.0175823344015652 -0.506243363175083 7.27665928760049 -0.895956967908029 0 0 0
5.59684602494107 1.06306306306306 5.87651605658905 0 0 0 -0.0163226642005198 -0.499308805810365 7.31475305169602 -0.922605525096077 0 0 0
5.6101246372043 1.06506506506507 5.89486257458467 0 0 0 -0.0151246435578684 -0.492386136213344 7.35215067356976 -0.949777319213868 0 0 0
5.62223213094154 1.06706706706707 5.91189850311338 0 0 0 -0.0139867257104973 -0.485476895390945 7.38883956150193 -0.977477437287105 0 0 0
5.6331569663194 1.06906906906907 5.92760616918588 0 0 0 -0.0129073638952926 -0.478582624350092 7.42480712377276 -1.0057109663415 0 0 0
5.64288774461177 1.07107107107107 5.94196789981288 0 0 0 -0.0118850113491403 -0.471704864097707 7.46004076866249 -1.03448299340275 0 0 0
5.65141321116353 1.07307307307307 5.9549660220051 0 0 0 -0.010918121308927 -0.464845155640716 7.49452790445132 -1.06379860549657 0 0 0
5.6587222583419 1.07507507507508 5.96658286277324 0 0 0 -0.0100051470115385 -0.458005039986043 7.52825593941948 -1.09366288964866 0 0 0
5.66480392847485 1.07707707707708 5.97680074912802 0 0 0 -0.00914454169386114 -0.451186058140609 7.56121228184721 -1.12408093288472 0 0 0
5.66964741677584 1.07907907907908 5.98560200808014 0 0 0 -0.00833475859278103 -0.444389751111341 7.59338434001473 -1.15505782223047 0 0 0
5.67324207425452 1.08108108108108 5.99296896664032 0 0 0 -0.00757425094518427 -0.43761765990516 7.62475952220227 -1.18659864471161 0 0 0
5.67557741061236 1.08308308308308 5.99888395181926 0 0 0 -0.0068614719879572 -0.430871325528991 7.65532523669005 -1.21870848735384 0 0 0
5.67664309712307 1.08508508508509 6.00332929062768 0 0 0 -0.0061948749579859 -0.424152288989759 7.6850688917583 -1.25139243718287 0 0 0
5.67642896949668 1.08708708708709 6.00628731007629 0 0 0 -0.00557291309215654 -0.417462091294387 7.71397789568723 -1.2846555812244 0 0 0
5.67492503072712 1.08908908908909 6.00774033717578 0 0 0 -0.00499403962735529 -0.410802273449798 7.74203965675709 -1.31850300650415 0 0 0
5.67212145392235 1.09109109109109 6.00767069893689 0 0 0 -0.00445670780046827 -0.404174376462916 7.7692415832481 -1.35293980004782 0 0 0
5.66800858511659 1.09309309309309 6.00606072237031 0 0 0 -0.00395937084838176 -0.397579941340665 7.79557108344047 -1.38797104888111 0 0 0
5.66257694606392 1.0950950950951 6.00289273448676 0 0 0 -0.00350048200798188 -0.39102050908997 7.82101556561444 -1.42360184002973 0 0 0
5.6558172370127 1.0970970970971 5.99814906229694 0 0 0 -0.00307849451615478 -0.384497620717753 7.84556243805024 -1.45983726051938 0 0 0
5.64772033946026 1.0990990990991 5.99181203281157 0 0 0 -0.00269186160978661 -0.378012817230939 7.86919910902808 -1.49668239737578 0 0 0
5.63827731888702 1.1011011011011 5.98386397304136 0 0 0 -0.00233903652576362 -0.371567639636451 7.8919129868282 -1.53414233762462 0 0 0
5.62747942746965 1.1031031031031 5.97428720999702 0 0 0 -0.00201847250097193 -0.365163628941214 7.91369147973083 -1.57222216829162 0 0 0
5.61531810677257 1.10510510510511 5.96306407068925 0 0 0 -0.00172862277229772 -0.35880232615215 7.93452199601617 -1.61092697640247 0 0 0
5.60178499041713 1.10710710710711 5.95017688212877 0 0 0 -0.00146794057662715 -0.352485272276185 7.95439194396448 -1.65026184898289 0 0 0
5.58687190672792 1.10910910910911 5.93560797132629 0 0 0 -0.00123487915084637 -0.34621400832024 7.97328873185596 -1.69023187305858 0 0 0
5.57057088135562 1.11111111111111 5.91933966529251 0 0 0 -0.00102789173184161 -0.339990075291241 7.99119976797084 -1.73084213565524 0 0 0
5.55287413987572 1.11311311311311 5.90135429103815 0 0 0 -0.000845431556499001 -0.333815014196112 8.00811246058936 -1.77209772379859 0 0 0
5.53377411036253 1.11511511511512 5.88163417557392 0 0 0 -0.000685951861704718 -0.327690366041775 8.02401421799173 -1.81400372451432 0 0 0
5.51326342593788 1.11711711711712 5.86016164591054 0 0 0 -0.000547905884344932 -0.321617671835156 8.03889244845819 -1.85656522482815 0 0 0
5.49133492729396 1.11911911911912 5.83691902905869 0 0 0 -0.000429746861305801 -0.315598472583176 8.05273456026896 -1.89978731176578 0 0 0
5.4679816651896 1.12112112112112 5.81188865202911 0 0 0 -0.000329928029473521 -0.309634309292762 8.06552796170425 -1.94367507235291 0 0 0
5.44319690291946 1.12312312312312 5.78505284183249 0 0 0 -0.000246902625734248 -0.303726722970835 8.07726006104432 -1.98823359361525 0 0 0
5.41697411875559 1.12512512512513 5.75639392547956 0 0 0 -0.000179123886974154 -0.297877254624321 8.08791826656937 -2.03346796257851 0 0 0
5.38930700836061 1.12712712712713 5.72589422998101 0 0 0 -0.000125045050079408 -0.292087445260143 8.09748998655963 -2.07938326626839 0 0 0
5.36018948717214 1.12912912912913 5.69353608234756 0 0 0 -8.31193519361763e-05 -0.286358835885223 8.10596262929533 -2.1259845917106 0 0 0
